move_key,name_en,name_es,type_key,category_key,power,accuracy,pp,priority,targeting_key,makes_contact,is_sound,is_pulse,is_punch,is_bite,is_slashing,is_status,effect_short_en,effect_short_es,effect_long_en,effect_long_es,source_key
ice_shard,Ice Shard,Ice Shard,ice,physical,40,100,30,,unknown,0,0,0,0,0,0,0,The user flash freezes chunks of ice and hurls them. This move always goes first.,,The user flash freezes chunks of ice and hurls them. This move always goes first.,,championslab
ice_spinner,Ice Spinner,Ice Spinner,ice,physical,80,100,15,,unknown,0,0,0,0,0,0,0,"The user covers its feet in thin ice and twirls around, slamming into the target. This move's spinning motion also destroys the terrain.",,"The user covers its feet in thin ice and twirls around, slamming into the target. This move's spinning motion also destroys the terrain.",,championslab
icicle_crash,Icicle Crash,Icicle Crash,ice,physical,85,90,10,,unknown,0,0,0,0,0,0,0,The user attacks by crashing large icicles onto the target. This may also make the target flinch.,,The user attacks by crashing large icicles onto the target. This may also make the target flinch.,,championslab
icicle_spear,Icicle Spear,Icicle Spear,ice,physical,25,100,30,,unknown,0,0,0,0,0,0,0,Attacks the foe by firing 2 to 5 icicles in a row.,,Attacks the foe by firing 2 to 5 icicles in a row.,,championslab
icy_wind,Icy Wind,Icy Wind,ice,special,55,95,15,,unknown,0,0,0,0,0,0,0,The user attacks with a gust of chilled air. This also lowers opposing Pokémon's Speed stats.,,The user attacks with a gust of chilled air. This also lowers opposing Pokémon's Speed stats.,,championslab
imprison,Imprison,Imprison,psychic,status,,,10,,unknown,0,0,0,0,0,0,1,"If opposing Pokémon know any move also known by the user, they are prevented from using it.",,"If opposing Pokémon know any move also known by the user, they are prevented from using it.",,championslab
infernal_parade,Infernal Parade,Infernal Parade,ghost,special,65,100,15,,unknown,0,0,0,0,0,0,0,The user attacks with myriad fireballs. This may also leave the target with a burn. This move's power is doubled if the target has a status condition.,,The user attacks with myriad fireballs. This may also leave the target with a burn. This move's power is doubled if the target has a status condition.,,championslab
inferno,Inferno,Inferno,fire,special,100,50,10,,unknown,0,0,0,0,0,0,0,Burns the target.,,Burns the target.,,championslab
infestation,Infestation,Infestation,bug,special,20,100,20,,unknown,0,0,0,0,0,0,0,The target is infested and attacked for four to five turns. The target can't flee during this time.,,The target is infested and attacked for four to five turns. The target can't flee during this time.,,championslab
ingrain,Ingrain,Ingrain,grass,status,,,20,,unknown,0,0,0,0,0,0,1,The user gains the Ingrained status.,,The user gains the Ingrained status.,,championslab
instruct,Instruct,Instruct,psychic,status,,,15,,unknown,0,0,0,0,0,0,1,The user instructs the target to reuse the move last used by the target.,,The user instructs the target to reuse the move last used by the target.,,championslab
iron_defense,Iron Defense,Iron Defense,steel,status,,,15,,unknown,0,0,0,0,0,0,1,"The user hardens its body's surface like iron, sharply boosting its Defense stat.",,"The user hardens its body's surface like iron, sharply boosting its Defense stat.",,championslab
iron_head,Iron Head,Iron Head,steel,physical,80,100,16,,unknown,0,0,0,0,0,0,0,The user slams the target with its steel-hard head. This may also make the target flinch.,,The user slams the target with its steel-hard head. This may also make the target flinch.,,championslab
iron_tail,Iron Tail,Iron Tail,steel,physical,100,75,15,,unknown,0,0,0,0,0,0,0,An attack that may reduce DEFENSE.,,An attack that may reduce DEFENSE.,,championslab
jet_punch,Jet Punch,Jet Punch,water,physical,60,100,15,,unknown,0,0,0,0,0,0,0,The user summons a torrent around its fist and punches at blinding speed. This move always goes first.,,The user summons a torrent around its fist and punches at blinding speed. This move always goes first.,,championslab
kings_shield,King's Shield,King's Shield,steel,status,0,0,10,,unknown,0,0,0,0,0,0,1,Protects the user from attacks. Lowers Attack of any attacker that makes contact.,,Protects the user from attacks. Lowers Attack of any attacker that makes contact.,,championslab
knock_off,Knock Off,Knock Off,dark,physical,65,100,20,,unknown,1,0,0,0,0,0,0,"The user slaps down the target's held item, making it unusable for that battle. This move does more damage if the target has a held item.",,"The user slaps down the target's held item, making it unusable for that battle. This move does more damage if the target has a held item.",,championslab
kowtow_cleave,Kowtow Cleave,Kowtow Cleave,dark,physical,85,,10,,unknown,0,0,0,0,0,0,0,The user slashes at the target after kowtowing to make the target let down its guard. This attack never misses.,,The user slashes at the target after kowtowing to make the target let down its guard. This attack never misses.,,championslab
laser_focus,Laser Focus,Laser Focus,normal,status,,,30,,unknown,0,0,0,0,0,0,1,The user concentrates intensely. The attack on the next turn always results in a critical hit.,,The user concentrates intensely. The attack on the next turn always results in a critical hit.,,championslab
lash_out,Lash Out,Lash Out,dark,physical,75,100,5,,unknown,0,0,0,0,0,0,0,The user lashes out to vent its frustration toward the target. This move's power is doubled if the user's stats were lowered during this turn.,,The user lashes out to vent its frustration toward the target. This move's power is doubled if the user's stats were lowered during this turn.,,championslab
last_resort,Last Resort,Last Resort,normal,physical,140,100,5,,unknown,0,0,0,0,0,0,0,This move can be used only after the user has used all the other moves it knows in the battle.,,This move can be used only after the user has used all the other moves it knows in the battle.,,championslab
last_respects,Last Respects,Last Respects,ghost,physical,50,100,10,,unknown,0,0,0,0,0,0,0,"The user attacks to avenge its allies. The more defeated allies there are in the user's party, the greater the move's power.",,"The user attacks to avenge its allies. The more defeated allies there are in the user's party, the greater the move's power.",,championslab
lava_plume,Lava Plume,Lava Plume,fire,special,80,100,15,,unknown,0,0,0,0,0,0,0,An inferno of scarlet flames washes over all Pokémon in battle. It may also inflict burns.,,An inferno of scarlet flames washes over all Pokémon in battle. It may also inflict burns.,,championslab
leaf_blade,Leaf Blade,Leaf Blade,grass,physical,90,100,15,,unknown,1,0,0,0,0,1,0,The user handles a sharp leaf like a sword and cuts the target to inflict damage. This move has a heightened chance of landing a critical hit.,,The user handles a sharp leaf like a sword and cuts the target to inflict damage. This move has a heightened chance of landing a critical hit.,,championslab
leaf_storm,Leaf Storm,Leaf Storm,grass,special,130,90,5,,unknown,0,0,0,0,0,0,0,The user whips up a storm of leaves around the target. The recoil from this move harshly lowers the user's Sp. Atk stat.,,The user whips up a storm of leaves around the target. The recoil from this move harshly lowers the user's Sp. Atk stat.,,championslab
leech_life,Leech Life,Leech Life,bug,physical,80,100,10,,unknown,0,0,0,0,0,0,0,The user drains the target's blood. The user's HP is restored by up to half the damage taken by the target.,,The user drains the target's blood. The user's HP is restored by up to half the damage taken by the target.,,championslab
leech_seed,Leech Seed,Leech Seed,grass,status,,90,20,,unknown,0,0,0,0,0,0,1,Gives the target the Leech Seeded status.,,Gives the target the Leech Seeded status.,,championslab
leer,Leer,Leer,normal,status,,100,30,,unknown,0,0,0,0,0,0,1,"The user gives the target an intimidating leer, which lowers the target's Defense stat.",,"The user gives the target an intimidating leer, which lowers the target's Defense stat.",,championslab
life_dew,Life Dew,Life Dew,water,status,,,10,,unknown,0,0,0,0,0,0,1,The user scatters mysterious water around and restores the HP of itself and its ally Pokémon currently in the battle.,,The user scatters mysterious water around and restores the HP of itself and its ally Pokémon currently in the battle.,,championslab
light_of_ruin,Light of Ruin,Light of Ruin,fairy,special,140,90,5,,unknown,0,0,0,0,0,0,0,The user attacks by drawing power from the Eternal Flower to fire off a powerful beam of light. The user also takes some recoil damage.,,The user attacks by drawing power from the Eternal Flower to fire off a powerful beam of light. The user also takes some recoil damage.,,championslab
light_screen,Light Screen,Light Screen,psychic,status,,,30,,unknown,0,0,0,0,0,0,1,A wondrous wall of light is put up to reduce damage from special moves for five turns.,,A wondrous wall of light is put up to reduce damage from special moves for five turns.,,championslab
liquidation,Liquidation,Liquidation,water,physical,85,100,10,,unknown,0,0,0,0,0,0,0,The user slams into the target using a full-force blast of water. This may also lower the target's Defense stat.,,The user slams into the target using a full-force blast of water. This may also lower the target's Defense stat.,,championslab
lock_on,Lock-On,Lock-On,normal,status,,,5,,unknown,0,0,0,0,0,0,1,The user takes sure aim at the target. This ensures the user's next move does not miss that target.,,The user takes sure aim at the target. This ensures the user's next move does not miss that target.,,championslab
low_kick,Low Kick,Low Kick,fighting,physical,,100,20,,unknown,0,0,0,0,0,0,0,"A powerful low kick that makes the target fall over. The heavier the target, the greater the move's power.",,"A powerful low kick that makes the target fall over. The heavier the target, the greater the move's power.",,championslab
low_sweep,Low Sweep,Low Sweep,fighting,physical,65,100,20,,unknown,0,0,0,0,0,0,0,"The user makes a swift attack on the target's legs, which lowers the target's Speed stat.",,"The user makes a swift attack on the target's legs, which lowers the target's Speed stat.",,championslab
lumina_crash,Lumina Crash,Lumina Crash,psychic,special,80,100,10,,unknown,0,0,0,0,0,0,0,The user attacks by unleashing a peculiar light that even affects the mind. This also harshly lowers the target's Sp. Def stat.,,The user attacks by unleashing a peculiar light that even affects the mind. This also harshly lowers the target's Sp. Def stat.,,championslab
lunge,Lunge,Lunge,bug,physical,80,100,15,,unknown,0,0,0,0,0,0,0,"The user makes a lunge at the target, attacking with full force. This also lowers the target's Attack stat.",,"The user makes a lunge at the target, attacking with full force. This also lowers the target's Attack stat.",,championslab
mach_punch,Mach Punch,Mach Punch,fighting,physical,40,100,20,,unknown,0,0,0,0,0,0,0,A fast punch that lands first.,,A fast punch that lands first.,,championslab
magic_powder,Magic Powder,Magic Powder,psychic,status,,100,20,,unknown,0,0,0,0,0,0,1,The user scatters a cloud of magic powder that changes the target's type to Psychic.,,The user scatters a cloud of magic powder that changes the target's type to Psychic.,,championslab
magic_room,Magic Room,Magic Room,psychic,status,,,20,,unknown,0,0,0,0,0,0,1,Gives the entire field the Magic Room status for 5 turns.,,Gives the entire field the Magic Room status for 5 turns.,,championslab
magical_leaf,Magical Leaf,Magical Leaf,grass,special,60,,20,,unknown,0,0,0,0,0,0,0,The user scatters curious leaves that chase the target. This attack never misses.,,The user scatters curious leaves that chase the target. This attack never misses.,,championslab
magnet_bomb,Magnet Bomb,Magnet Bomb,steel,physical,60,,20,,unknown,0,0,0,0,0,0,0,The user launches steel bombs that stick to the target. This attack never misses.,,The user launches steel bombs that stick to the target. This attack never misses.,,championslab
magnet_rise,Magnet Rise,Magnet Rise,electric,status,,,20,,unknown,0,0,0,0,0,0,1,The user gains the Magnet Rise status.,,The user gains the Magnet Rise status.,,championslab
magnetic_flux,Magnetic Flux,Magnetic Flux,electric,status,,,20,,unknown,0,0,0,0,0,0,1,"The user manipulates magnetic fields, which boosts the Defense and Sp. Def stats of ally Pokémon with the Plus Ability or the Minus Ability.",,"The user manipulates magnetic fields, which boosts the Defense and Sp. Def stats of ally Pokémon with the Plus Ability or the Minus Ability.",,championslab
matcha_gotcha,Matcha Gotcha,Matcha Gotcha,grass,special,80,90,15,,unknown,0,0,0,0,0,0,0,The user fires a blast of tea that it mixed. The user's HP is restored by up to half the damage taken by the target. This may also leave the target with a burn.,,The user fires a blast of tea that it mixed. The user's HP is restored by up to half the damage taken by the target. This may also leave the target with a burn.,,championslab
mean_look,Mean Look,Mean Look,normal,status,,,20,,unknown,0,0,0,0,0,0,1,Gives the target the Can't Escape status.,,Gives the target the Can't Escape status.,,championslab
mega_kick,Mega Kick,Mega Kick,normal,physical,120,75,5,,unknown,0,0,0,0,0,0,0,The target is attacked by a kick launched with muscle-packed power.,,The target is attacked by a kick launched with muscle-packed power.,,championslab
megahorn,Megahorn,Megahorn,bug,physical,120,85,10,,unknown,0,0,0,0,0,0,0,"Using its tough and impressive horn, the user rams into the target with no letup.",,"Using its tough and impressive horn, the user rams into the target with no letup.",,championslab
memento,Memento,Memento,dark,status,,100,10,,unknown,0,0,0,0,0,0,1,"The user faints. In return, the target's Attack and Sp. Atk stats are harshly lowered.",,"The user faints. In return, the target's Attack and Sp. Atk stats are harshly lowered.",,championslab
metal_burst,Metal Burst,Metal Burst,steel,physical,,100,10,,unknown,0,0,0,0,0,0,0,The user retaliates with much greater force against the opponent that last inflicted damage on it.,,The user retaliates with much greater force against the opponent that last inflicted damage on it.,,championslab
metal_sound,Metal Sound,Metal Sound,steel,status,,85,40,,unknown,0,0,0,0,0,0,1,A horrible sound like scraping metal harshly lowers the target's Sp. Def stat.,,A horrible sound like scraping metal harshly lowers the target's Sp. Def stat.,,championslab
meteor_beam,Meteor Beam,Meteor Beam,rock,special,120,90,10,,unknown,0,0,0,0,0,0,0,"The user gathers energy from space and boosts its Sp. Atk stat on the first turn, then attacks on the next turn.",,"The user gathers energy from space and boosts its Sp. Atk stat on the first turn, then attacks on the next turn.",,championslab
meteor_mash,Meteor Mash,Meteor Mash,steel,physical,90,90,10,,unknown,0,0,0,0,0,0,0,The target is hit with a hard punch fired like a meteor. This may also boost the user’s Attack stat.,,The target is hit with a hard punch fired like a meteor. This may also boost the user’s Attack stat.,,championslab
minimize,Minimize,Minimize,normal,status,,,20,,unknown,0,0,0,0,0,0,1,Boosts the user's evasiveness by 2 stages. The user gains the Minimized status.,,Boosts the user's evasiveness by 2 stages. The user gains the Minimized status.,,championslab
mirror_coat,Mirror Coat,Mirror Coat,psychic,special,,100,20,,unknown,0,0,0,0,0,0,0,"A retaliatory attack that counters any special move, inflicting double the damage taken.",,"A retaliatory attack that counters any special move, inflicting double the damage taken.",,championslab
misty_explosion,Misty Explosion,Misty Explosion,fairy,special,100,100,5,,unknown,0,0,0,0,0,0,0,The user attacks everything around it and faints upon using this move. This move’s power is increased on Misty Terrain.,,The user attacks everything around it and faints upon using this move. This move’s power is increased on Misty Terrain.,,championslab
misty_terrain,Misty Terrain,Misty Terrain,fairy,status,0,,10,,unknown,0,0,0,0,0,0,1,The user covers the ground under everyone’s feet with mist for five turns. This protects Pokémon on the ground from status conditions.,,The user covers the ground under everyone’s feet with mist for five turns. This protects Pokémon on the ground from status conditions.,,championslab
moonblast,Moonblast,Moonblast,fairy,special,95,100,16,,unknown,0,0,0,0,0,0,0,"Borrowing the power of the moon, the user attacks the target. This may also lower the target’s Sp. Atk stat.",,"Borrowing the power of the moon, the user attacks the target. This may also lower the target’s Sp. Atk stat.",,championslab
moonlight,Moonlight,Moonlight,fairy,status,,,5,,unknown,0,0,0,0,0,0,1,The user restores its own HP. The amount of HP regained varies with the weather.,,The user restores its own HP. The amount of HP regained varies with the weather.,,championslab
morning_sun,Morning Sun,Morning Sun,normal,status,,,20,,unknown,0,0,0,0,0,0,1,Restores 1/2 of the user's max HP. In harsh sunlight 2/3 of its max HP will be restored instead. In all other weather conditions 1/4 of its max HP will be restored instead.,,Restores 1/2 of the user's max HP. In harsh sunlight 2/3 of its max HP will be restored instead. In all other weather conditions 1/4 of its max HP will be restored instead.,,championslab
mortal_spin,Mortal Spin,Mortal Spin,poison,physical,30,100,15,,unknown,0,0,0,0,0,0,0,"The user performs a spin attack that can also eliminate the effects of such moves as Bind, Wrap, and Leech Seed. This also poisons opposing Pokémon.",,"The user performs a spin attack that can also eliminate the effects of such moves as Bind, Wrap, and Leech Seed. This also poisons opposing Pokémon.",,championslab
mountain_gale,Mountain Gale,Mountain Gale,ice,physical,100,85,10,,unknown,0,0,0,0,0,0,0,The user hurls giant chunks of ice at the target to inflict damage. This may also make the target flinch.,,The user hurls giant chunks of ice at the target to inflict damage. This may also make the target flinch.,,championslab
mud_shot,Mud Shot,Mud Shot,ground,special,55,95,15,,unknown,0,0,0,0,0,0,0,The user attacks by hurling a blob of mud at the target. This also lowers the target's Speed stat.,,The user attacks by hurling a blob of mud at the target. This also lowers the target's Speed stat.,,championslab
mud_slap,Mud-Slap,Mud-Slap,ground,special,20,100,10,,unknown,0,0,0,0,0,0,0,Reduces the foe's accuracy.,,Reduces the foe's accuracy.,,championslab
muddy_water,Muddy Water,Muddy Water,water,special,90,85,10,,unknown,0,0,0,0,0,0,0,The user attacks by shooting muddy water at opposing Pokémon. This may also lower their accuracy.,,The user attacks by shooting muddy water at opposing Pokémon. This may also lower their accuracy.,,championslab
mystical_fire,Mystical Fire,Mystical Fire,fire,special,75,100,10,,unknown,0,0,0,0,0,0,0,"The user attacks by breathing a special, hot fire. This also lowers the target's Sp. Atk stat.",,"The user attacks by breathing a special, hot fire. This also lowers the target's Sp. Atk stat.",,championslab
nasty_plot,Nasty Plot,Nasty Plot,dark,status,,,20,,unknown,0,0,0,0,0,0,1,The user stimulates its brain by thinking bad thoughts. This sharply boosts the user's Sp. Atk stat.,,The user stimulates its brain by thinking bad thoughts. This sharply boosts the user's Sp. Atk stat.,,championslab
nature_power,Nature Power,Nature Power,normal,status,,,20,,unknown,0,0,0,0,0,0,1,The type of attack varies depending on the location.,,The type of attack varies depending on the location.,,championslab
night_daze,Night Daze,Night Daze,dark,special,90,95,10,,unknown,0,0,0,0,0,0,0,The user looses a pitch-black shock wave at the target to inflict damage. This may also lower the target's accuracy.,,The user looses a pitch-black shock wave at the target to inflict damage. This may also lower the target's accuracy.,,championslab
night_shade,Night Shade,Night Shade,ghost,special,,100,15,,unknown,0,0,0,0,0,0,0,The user makes the target see a frightening mirage. It inflicts damage equal to the user's level.,,The user makes the target see a frightening mirage. It inflicts damage equal to the user's level.,,championslab
night_slash,Night Slash,Night Slash,dark,physical,70,100,15,,unknown,0,0,0,0,0,1,0,The user slashes the target the instant an opportunity arises. This move has a heightened chance of landing a critical hit.,,The user slashes the target the instant an opportunity arises. This move has a heightened chance of landing a critical hit.,,championslab
noble_roar,Noble Roar,Noble Roar,normal,status,,100,30,,unknown,0,0,0,0,0,0,1,"Letting out a noble roar, the user intimidates the target and lowers the target's Attack and Sp. Atk stats.",,"Letting out a noble roar, the user intimidates the target and lowers the target's Attack and Sp. Atk stats.",,championslab
nuzzle,Nuzzle,Nuzzle,electric,physical,20,100,20,,unknown,0,0,0,0,0,0,0,Paralyzes the target.,,Paralyzes the target.,,championslab
outrage,Outrage,Outrage,dragon,physical,120,100,10,,unknown,0,0,0,0,0,0,0,The user rampages and attacks for two to three turns. The user then becomes confused.,,The user rampages and attacks for two to three turns. The user then becomes confused.,,championslab
overheat,Overheat,Overheat,fire,special,130,90,5,,unknown,0,0,0,0,0,0,0,The user attacks the target with all its might. The recoil from this move harshly lowers the user's Sp. Atk stat.,,The user attacks the target with all its might. The recoil from this move harshly lowers the user's Sp. Atk stat.,,championslab
pain_split,Pain Split,Pain Split,normal,status,,,20,,unknown,0,0,0,0,0,0,1,"The user adds its HP to the target's HP, then equally splits the combined HP between the target and itself.",,"The user adds its HP to the target's HP, then equally splits the combined HP between the target and itself.",,championslab
parabolic_charge,Parabolic Charge,Parabolic Charge,electric,special,65,100,15,,unknown,0,0,0,0,0,0,0,The user's HP is restored by 1/2 of the damage dealt by this move.,,The user's HP is restored by 1/2 of the damage dealt by this move.,,championslab
parting_shot,Parting Shot,Parting Shot,dark,status,0,100,20,,unknown,0,0,0,0,0,0,1,"With a parting threat, the user lowers the target’s Attack and Sp. Atk stats. Then it switches with a party Pokémon.",,"With a parting threat, the user lowers the target’s Attack and Sp. Atk stats. Then it switches with a party Pokémon.",,championslab
payback,Payback,Payback,dark,physical,50,100,10,,unknown,0,0,0,0,0,0,0,"If the user can use this attack after the foe attacks, its power is doubled. ",,"If the user can use this attack after the foe attacks, its power is doubled. ",,championslab
perish_song,Perish Song,Perish Song,normal,status,0,,5,,unknown,0,1,0,0,0,0,1,Both user and foe faint in 3 turns.,,Both user and foe faint in 3 turns.,,championslab
petal_blizzard,Petal Blizzard,Petal Blizzard,grass,physical,90,100,15,,unknown,0,0,0,0,0,0,0,The user stirs up a violent petal blizzard and damages everything around it.,,The user stirs up a violent petal blizzard and damages everything around it.,,championslab
petal_dance,Petal Dance,Petal Dance,grass,special,120,100,10,,unknown,0,0,0,0,0,0,0,The user attacks the target by scattering petals for two to three turns. The user then becomes confused.,,The user attacks the target by scattering petals for two to three turns. The user then becomes confused.,,championslab
phantom_force,Phantom Force,Phantom Force,ghost,physical,90,100,10,,unknown,0,0,0,0,0,0,0,"The user vanishes somewhere, then strikes the target on the next turn. This move hits even if the target protects itself.",,"The user vanishes somewhere, then strikes the target on the next turn. This move hits even if the target protects itself.",,championslab
pin_missile,Pin Missile,Pin Missile,bug,physical,25,95,20,,unknown,0,0,0,0,0,0,0,The user attacks by shooting sharp spikes at the target. This move hits two to five times in a row.,,The user attacks by shooting sharp spikes at the target. This move hits two to five times in a row.,,championslab
play_nice,Play Nice,Play Nice,normal,status,,,20,,unknown,0,0,0,0,0,0,1,"The user and the target become friends, and the target loses its will to fight. This lowers the target's Attack stat.",,"The user and the target become friends, and the target loses its will to fight. This lowers the target's Attack stat.",,championslab
play_rough,Play Rough,Play Rough,fairy,physical,90,90,10,,unknown,0,0,0,0,0,0,0,The user attacks by playing rough with the target. This may also lower the target's Attack stat.,,The user attacks by playing rough with the target. This may also lower the target's Attack stat.,,championslab
pluck,Pluck,Pluck,flying,physical,60,100,20,,unknown,0,0,0,0,0,0,0,"The user attacks by pecking the target. If the target is holding a Berry, the user eats it and gains its effect.",,"The user attacks by pecking the target. If the target is holding a Berry, the user eats it and gains its effect.",,championslab
poison_fang,Poison Fang,Poison Fang,poison,physical,50,100,15,,unknown,0,0,0,0,0,0,0,The user bites the target with toxic fangs. This may also leave the target badly poisoned.,,The user bites the target with toxic fangs. This may also leave the target badly poisoned.,,championslab
poison_jab,Poison Jab,Poison Jab,poison,physical,80,100,20,,unknown,0,0,0,0,0,0,0,"The target is stabbed with a tentacle, an arm, or the like steeped in poison. This may also poison the target.",,"The target is stabbed with a tentacle, an arm, or the like steeped in poison. This may also poison the target.",,championslab
poison_powder,Poison Powder,Poison Powder,poison,status,,75,20,,unknown,0,0,0,0,0,0,1,Poisons the target.,,Poisons the target.,,championslab
pollen_puff,Pollen Puff,Pollen Puff,bug,special,90,100,15,,unknown,0,0,0,0,0,0,0,"The user attacks the enemy with a pollen puff that explodes. If the target is an ally, it gives the ally a pollen puff that restores its HP instead.",,"The user attacks the enemy with a pollen puff that explodes. If the target is an ally, it gives the ally a pollen puff that restores its HP instead.",,championslab
poltergeist,Poltergeist,Poltergeist,ghost,physical,110,90,5,,unknown,0,0,0,0,0,0,0,The user attacks by controlling the target's item. This move fails if the target isn't holding an item.,,The user attacks by controlling the target's item. This move fails if the target isn't holding an item.,,championslab
population_bomb,Population Bomb,Population Bomb,normal,physical,20,90,10,,unknown,1,0,0,0,0,0,0,The user’s fellows gather in droves to perform a combo attack that hits the target one to ten times in a row.,,The user’s fellows gather in droves to perform a combo attack that hits the target one to ten times in a row.,,championslab
pounce,Pounce,Pounce,bug,physical,50,100,20,,unknown,0,0,0,0,0,0,0,The user attacks by pouncing on the target. This also lowers the target's Speed stat.,,The user attacks by pouncing on the target. This also lowers the target's Speed stat.,,championslab
pound,Pound,Pound,normal,physical,40,100,35,,unknown,0,0,0,0,0,0,0,"The target is physically pounded with a long tail, a foreleg, or the like.",,"The target is physically pounded with a long tail, a foreleg, or the like.",,championslab
power_gem,Power Gem,Power Gem,rock,special,80,100,20,,unknown,0,0,0,0,0,0,0,The user attacks with a ray of light that sparkles as if it were made of gemstones.,,The user attacks with a ray of light that sparkles as if it were made of gemstones.,,championslab
power_split,Power Split,Power Split,psychic,status,,,10,,unknown,0,0,0,0,0,0,1,The user employs its psychic power to average its Attack and Sp. Atk stats with those of the target.,,The user employs its psychic power to average its Attack and Sp. Atk stats with those of the target.,,championslab
power_swap,Power Swap,Power Swap,psychic,status,,,10,,unknown,0,0,0,0,0,0,1,The user employs its psychic power to switch changes to its Attack and Sp. Atk stats with the target.,,The user employs its psychic power to switch changes to its Attack and Sp. Atk stats with the target.,,championslab
power_trick,Power Trick,Power Trick,psychic,status,,,10,,unknown,0,0,0,0,0,0,1,The user employs its psychic power to switch its Attack stat with its Defense stat.,,The user employs its psychic power to switch its Attack stat with its Defense stat.,,championslab
power_trip,Power Trip,Power Trip,dark,physical,20,100,10,,unknown,0,0,0,0,0,0,0,"The user boasts its strength and attacks the target. The more the user’s stats are raised, the greater the move’s power.",,"The user boasts its strength and attacks the target. The more the user’s stats are raised, the greater the move’s power.",,championslab
power_up_punch,Power-Up Punch,Power-Up Punch,fighting,physical,40,100,20,,unknown,0,0,0,0,0,0,0,Striking opponents over and over makes the user's fists harder. Hitting a target raises the user's Attack stat.,,Striking opponents over and over makes the user's fists harder. Hitting a target raises the user's Attack stat.,,championslab
power_whip,Power Whip,Power Whip,grass,physical,120,85,10,,unknown,0,0,0,0,0,0,0,"The user violently whirls its vines, tentacles, or the like to lash the target.",,"The user violently whirls its vines, tentacles, or the like to lash the target.",,championslab
protect,Protect,Protect,normal,status,,,10,,unknown,0,0,0,0,0,0,1,This move enables the user to protect itself from all attacks. Its chance of failing rises if it is used in succession.,,This move enables the user to protect itself from all attacks. Its chance of failing rises if it is used in succession.,,championslab
psych_up,Psych Up,Psych Up,normal,status,,,10,,unknown,0,0,0,0,0,0,1,The user hypnotizes itself into copying any stat change made by the target.,,The user hypnotizes itself into copying any stat change made by the target.,,championslab
psychic,Psychic,Psychic,psychic,special,90,100,10,,unknown,0,0,0,0,0,0,0,The target is hit with a strong telekinetic force to inflict damage. This may also lower the target’s Sp. Def stat.,,The target is hit with a strong telekinetic force to inflict damage. This may also lower the target’s Sp. Def stat.,,championslab
psychic_fangs,Psychic Fangs,Psychic Fangs,psychic,physical,85,100,10,,unknown,0,0,0,0,0,0,0,"The user attacks by biting the target with its psychic capabilities. This move can also break barriers, such as Light Screen and Reflect.",,"The user attacks by biting the target with its psychic capabilities. This move can also break barriers, such as Light Screen and Reflect.",,championslab
psychic_noise,Psychic Noise,Psychic Noise,psychic,special,75,100,10,,unknown,0,0,0,0,0,0,0,"The user attacks the target with unpleasant sound waves. For two turns, the target is prevented from recovering HP through moves, Abilities, or held items.",,"The user attacks the target with unpleasant sound waves. For two turns, the target is prevented from recovering HP through moves, Abilities, or held items.",,championslab
psychic_terrain,Psychic Terrain,Psychic Terrain,psychic,status,,,10,,unknown,0,0,0,0,0,0,1,This protects Pokémon on the ground from priority moves and powers up Psychic-type moves for five turns.,,This protects Pokémon on the ground from priority moves and powers up Psychic-type moves for five turns.,,championslab
psycho_cut,Psycho Cut,Psycho Cut,psychic,physical,70,100,20,,unknown,0,0,0,0,0,1,0,The user tears at the foe with blades formed by psychic power. It has a high critical-hit ratio.,,The user tears at the foe with blades formed by psychic power. It has a high critical-hit ratio.,,championslab
psyshield_bash,Psyshield Bash,Psyshield Bash,psychic,physical,90,90,10,,unknown,0,0,0,0,0,0,0,"Cloaking itself in psychic energy, the user slams into the target. This may also raise the user’s defensive stats.",,"Cloaking itself in psychic energy, the user slams into the target. This may also raise the user’s defensive stats.",,championslab
psyshock,Psyshock,Psyshock,psychic,special,80,100,10,,unknown,0,0,0,0,0,0,0,The user materializes an odd psychic wave to attack the target. This move deals physical damage.,,The user materializes an odd psychic wave to attack the target. This move deals physical damage.,,championslab
punishment,Punishment,Punishment,dark,physical,,100,5,,unknown,0,0,0,0,0,0,0,This attack’s power increases the more the foe has powered up with stat changes.,,This attack’s power increases the more the foe has powered up with stat changes.,,championslab
quash,Quash,Quash,dark,status,,100,20,,unknown,0,0,0,0,0,0,1,Causes the target to move last in the turn.,,Causes the target to move last in the turn.,,championslab
quick_attack,Quick Attack,Quick Attack,normal,physical,40,100,30,,unknown,0,0,0,0,0,0,0,"The user lunges at the target to inflict damage, moving at blinding speed. This move always goes first.",,"The user lunges at the target to inflict damage, moving at blinding speed. This move always goes first.",,championslab
quick_guard,Quick Guard,Quick Guard,fighting,status,,,20,,unknown,0,0,0,0,0,0,1,The user protects itself and its allies from priority moves for the turn.,,The user protects itself and its allies from priority moves for the turn.,,championslab
quiver_dance,Quiver Dance,Quiver Dance,bug,status,0,,20,,unknown,0,0,0,0,0,0,1,"The user lightly performs a beautiful, mystic dance. It boosts the user’s Sp. Atk, Sp. Def, and Speed stats.",,"The user lightly performs a beautiful, mystic dance. It boosts the user’s Sp. Atk, Sp. Def, and Speed stats.",,championslab
