move_key,name_en,name_es,pokemon_id,pokemon_name_en,pokemon_name_es,form_name_en,form_name_es,is_in_move_pool,is_observed_in_sets
iron_defense,Iron Defense,Defensa Férrea,214,Heracross,Heracross,,,1,0
iron_defense,Iron Defense,Defensa Férrea,227,Skarmory,Skarmory,,,1,0
iron_defense,Iron Defense,Defensa Férrea,248,Tyranitar,Tyranitar,,,1,0
iron_defense,Iron Defense,Defensa Férrea,306,Aggron,Aggron,,,1,1
iron_defense,Iron Defense,Defensa Férrea,324,Torkoal,Torkoal,,,1,0
iron_defense,Iron Defense,Defensa Férrea,389,Torterra,Torterra,,,1,0
iron_defense,Iron Defense,Defensa Férrea,395,Empoleon,Empoleon,,,1,0
iron_defense,Iron Defense,Defensa Férrea,411,Bastiodon,Bastiodon,,,1,1
iron_defense,Iron Defense,Defensa Férrea,448,Lucario,Lucario,,,1,0
iron_defense,Iron Defense,Defensa Férrea,464,Rhyperior,Rhyperior,,,1,0
iron_defense,Iron Defense,Defensa Férrea,530,Excadrill,Excadrill,,,1,0
iron_defense,Iron Defense,Defensa Férrea,563,Cofagrigus,Cofagrigus,,,1,0
iron_defense,Iron Defense,Defensa Férrea,579,Reuniclus,Reuniclus,,,1,0
iron_defense,Iron Defense,Defensa Férrea,584,Vanilluxe,Vanilluxe,,,1,0
iron_defense,Iron Defense,Defensa Férrea,623,Golurk,Golurk,,,1,0
iron_defense,Iron Defense,Defensa Férrea,652,Chesnaught,Chesnaught,,,1,0
iron_defense,Iron Defense,Defensa Férrea,666,Vivillon,Vivillon,,,1,0
iron_defense,Iron Defense,Defensa Férrea,681,Aegislash,Aegislash,,,1,0
iron_defense,Iron Defense,Defensa Férrea,697,Tyrantrum,Tyrantrum,,,1,0
iron_defense,Iron Defense,Defensa Férrea,699,Aurorus,Aurorus,,,1,0
iron_defense,Iron Defense,Defensa Férrea,707,Klefki,Klefki,,,1,0
iron_defense,Iron Defense,Defensa Férrea,713,Avalugg,Avalugg,,,1,1
iron_defense,Iron Defense,Defensa Férrea,740,Crabominable,Crabominable,,,1,0
iron_defense,Iron Defense,Defensa Férrea,745,Lycanroc,Lycanroc,,,1,0
iron_defense,Iron Defense,Defensa Férrea,748,Toxapex,Toxapex,,,1,0
iron_defense,Iron Defense,Defensa Férrea,750,Mudsdale,Mudsdale,,,1,0
iron_defense,Iron Defense,Defensa Férrea,752,Araquanid,Araquanid,,,1,0
iron_defense,Iron Defense,Defensa Férrea,784,Kommo-o,Kommo-o,,,1,0
iron_defense,Iron Defense,Defensa Férrea,823,Corviknight,Corviknight,,,1,1
iron_defense,Iron Defense,Defensa Férrea,841,Flapple,Flapple,,,1,0
iron_defense,Iron Defense,Defensa Férrea,842,Appletun,Appletun,,,1,1
iron_defense,Iron Defense,Defensa Férrea,844,Sandaconda,Sandaconda,,,1,0
iron_defense,Iron Defense,Defensa Férrea,866,Mr. Rime,Mr. Rime,,,1,0
iron_defense,Iron Defense,Defensa Férrea,867,Runerigus,Runerigus,,,1,0
iron_defense,Iron Defense,Defensa Férrea,934,Garganacl,Garganacl,,,1,1
iron_defense,Iron Defense,Defensa Férrea,936,Armarouge,Armarouge,,,1,0
iron_defense,Iron Defense,Defensa Férrea,937,Ceruledge,Ceruledge,,,1,0
iron_defense,Iron Defense,Defensa Férrea,968,Orthworm,Orthworm,,,1,1
iron_defense,Iron Defense,Defensa Férrea,970,Glimmora,Glimmora,,,1,0
iron_defense,Iron Defense,Defensa Férrea,983,Kingambit,Kingambit,,,1,0
iron_defense,Iron Defense,Defensa Férrea,1013,Sinistcha,Sinistcha,,,1,0
iron_defense,Iron Defense,Defensa Férrea,1018,Archaludon,Archaludon,,,1,0
iron_defense,Iron Defense,Defensa Férrea,10165,Slowbro,Slowbro,Galarian Slowbro,Galarian Slowbro,1,0
iron_defense,Iron Defense,Defensa Férrea,10172,Slowking,Slowking,Galarian Slowking,Galarian Slowking,1,0
iron_defense,Iron Defense,Defensa Férrea,10180,Stunfisk,Stunfisk,Galarian Stunfisk,Galarian Stunfisk,1,0
iron_defense,Iron Defense,Defensa Férrea,10242,Goodra,Goodra,Hisuian Goodra,Hisuian Goodra,1,1
iron_defense,Iron Defense,Defensa Férrea,10245,Avalugg,Avalugg,Hisuian Avalugg,Hisuian Avalugg,1,0
iron_head,Iron Head,Cabeza de Hierro,9,Blastoise,Blastoise,,,1,0
iron_head,Iron Head,Cabeza de Hierro,59,Arcanine,Arcanine,,,1,0
iron_head,Iron Head,Cabeza de Hierro,128,Tauros,Tauros,,,1,1
iron_head,Iron Head,Cabeza de Hierro,130,Gyarados,Gyarados,,,1,0
iron_head,Iron Head,Cabeza de Hierro,142,Aerodactyl,Aerodactyl,,,1,1
iron_head,Iron Head,Cabeza de Hierro,143,Snorlax,Snorlax,,,1,0
iron_head,Iron Head,Cabeza de Hierro,149,Dragonite,Dragonite,,,1,0
iron_head,Iron Head,Cabeza de Hierro,157,Typhlosion,Typhlosion,,,1,0
iron_head,Iron Head,Cabeza de Hierro,205,Forretress,Forretress,,,1,0
iron_head,Iron Head,Cabeza de Hierro,208,Steelix,Steelix,,,1,1
iron_head,Iron Head,Cabeza de Hierro,212,Scizor,Scizor,,,1,0
iron_head,Iron Head,Cabeza de Hierro,227,Skarmory,Skarmory,,,1,1
iron_head,Iron Head,Cabeza de Hierro,248,Tyranitar,Tyranitar,,,1,0
iron_head,Iron Head,Cabeza de Hierro,306,Aggron,Aggron,,,1,1
iron_head,Iron Head,Cabeza de Hierro,323,Camerupt,Camerupt,,,1,0
iron_head,Iron Head,Cabeza de Hierro,350,Milotic,Milotic,,,1,0
iron_head,Iron Head,Cabeza de Hierro,362,Glalie,Glalie,,,1,0
iron_head,Iron Head,Cabeza de Hierro,389,Torterra,Torterra,,,1,0
iron_head,Iron Head,Cabeza de Hierro,409,Rampardos,Rampardos,,,1,0
iron_head,Iron Head,Cabeza de Hierro,411,Bastiodon,Bastiodon,,,1,0
iron_head,Iron Head,Cabeza de Hierro,445,Garchomp,Garchomp,,,1,1
iron_head,Iron Head,Cabeza de Hierro,450,Hippowdon,Hippowdon,,,1,0
iron_head,Iron Head,Cabeza de Hierro,464,Rhyperior,Rhyperior,,,1,0
iron_head,Iron Head,Cabeza de Hierro,473,Mamoswine,Mamoswine,,,1,0
iron_head,Iron Head,Cabeza de Hierro,500,Emboar,Emboar,,,1,0
iron_head,Iron Head,Cabeza de Hierro,530,Excadrill,Excadrill,,,1,1
iron_head,Iron Head,Cabeza de Hierro,553,Krookodile,Krookodile,,,1,0
iron_head,Iron Head,Cabeza de Hierro,623,Golurk,Golurk,,,1,0
iron_head,Iron Head,Cabeza de Hierro,652,Chesnaught,Chesnaught,,,1,0
iron_head,Iron Head,Cabeza de Hierro,660,Diggersby,Diggersby,,,1,0
iron_head,Iron Head,Cabeza de Hierro,675,Pangoro,Pangoro,,,1,0
iron_head,Iron Head,Cabeza de Hierro,681,Aegislash,Aegislash,,,1,1
iron_head,Iron Head,Cabeza de Hierro,697,Tyrantrum,Tyrantrum,,,1,0
iron_head,Iron Head,Cabeza de Hierro,699,Aurorus,Aurorus,,,1,0
iron_head,Iron Head,Cabeza de Hierro,701,Hawlucha,Hawlucha,,,1,0
iron_head,Iron Head,Cabeza de Hierro,713,Avalugg,Avalugg,,,1,0
iron_head,Iron Head,Cabeza de Hierro,727,Incineroar,Incineroar,,,1,0
iron_head,Iron Head,Cabeza de Hierro,740,Crabominable,Crabominable,,,1,0
iron_head,Iron Head,Cabeza de Hierro,745,Lycanroc,Lycanroc,,,1,0
iron_head,Iron Head,Cabeza de Hierro,750,Mudsdale,Mudsdale,,,1,0
iron_head,Iron Head,Cabeza de Hierro,766,Passimian,Passimian,,,1,0
iron_head,Iron Head,Cabeza de Hierro,784,Kommo-o,Kommo-o,,,1,0
iron_head,Iron Head,Cabeza de Hierro,823,Corviknight,Corviknight,,,1,1
iron_head,Iron Head,Cabeza de Hierro,842,Appletun,Appletun,,,1,0
iron_head,Iron Head,Cabeza de Hierro,844,Sandaconda,Sandaconda,,,1,1
iron_head,Iron Head,Cabeza de Hierro,934,Garganacl,Garganacl,,,1,0
iron_head,Iron Head,Cabeza de Hierro,937,Ceruledge,Ceruledge,,,1,0
iron_head,Iron Head,Cabeza de Hierro,964,Palafin,Palafin,,,1,0
iron_head,Iron Head,Cabeza de Hierro,968,Orthworm,Orthworm,,,1,1
iron_head,Iron Head,Cabeza de Hierro,981,Farigiraf,Farigiraf,,,1,0
iron_head,Iron Head,Cabeza de Hierro,983,Kingambit,Kingambit,,,1,1
iron_head,Iron Head,Cabeza de Hierro,1018,Archaludon,Archaludon,,,1,0
iron_head,Iron Head,Cabeza de Hierro,10230,Arcanine,Arcanine,Hisuian Arcanine,Hisuian Arcanine,1,0
iron_head,Iron Head,Cabeza de Hierro,10233,Typhlosion,Typhlosion,Hisuian Typhlosion,Hisuian Typhlosion,1,0
iron_head,Iron Head,Cabeza de Hierro,10242,Goodra,Goodra,Hisuian Goodra,Hisuian Goodra,1,1
iron_head,Iron Head,Cabeza de Hierro,10245,Avalugg,Avalugg,Hisuian Avalugg,Hisuian Avalugg,1,0
iron_head,Iron Head,Cabeza de Hierro,10250,Tauros,Tauros,Paldean Tauros,Paldean Tauros,1,0
iron_head,Iron Head,Cabeza de Hierro,10251,Tauros,Tauros,Paldean Tauros (Blaze),Paldean Tauros (Blaze),1,0
iron_head,Iron Head,Cabeza de Hierro,10252,Tauros,Tauros,Paldean Tauros (Aqua),Paldean Tauros (Aqua),1,0
iron_tail,Iron Tail,Cola Férrea,6,Charizard,Charizard,,,1,0
iron_tail,Iron Tail,Cola Férrea,9,Blastoise,Blastoise,,,1,0
iron_tail,Iron Tail,Cola Férrea,24,Arbok,Arbok,,,1,0
iron_tail,Iron Tail,Cola Férrea,25,Pikachu,Pikachu,,,1,1
iron_tail,Iron Tail,Cola Férrea,26,Raichu,Raichu,,,1,0
iron_tail,Iron Tail,Cola Férrea,38,Ninetales,Ninetales,,,1,0
iron_tail,Iron Tail,Cola Férrea,59,Arcanine,Arcanine,,,1,0
iron_tail,Iron Tail,Cola Férrea,65,Alakazam,Alakazam,,,1,0
iron_tail,Iron Tail,Cola Férrea,80,Slowbro,Slowbro,,,1,0
iron_tail,Iron Tail,Cola Férrea,115,Kangaskhan,Kangaskhan,,,1,0
iron_tail,Iron Tail,Cola Férrea,128,Tauros,Tauros,,,1,0
iron_tail,Iron Tail,Cola Férrea,130,Gyarados,Gyarados,,,1,0
iron_tail,Iron Tail,Cola Férrea,134,Vaporeon,Vaporeon,,,1,0
iron_tail,Iron Tail,Cola Férrea,142,Aerodactyl,Aerodactyl,,,1,0
iron_tail,Iron Tail,Cola Férrea,149,Dragonite,Dragonite,,,1,0
iron_tail,Iron Tail,Cola Férrea,154,Meganium,Meganium,,,1,0
iron_tail,Iron Tail,Cola Férrea,160,Feraligatr,Feraligatr,,,1,0
iron_tail,Iron Tail,Cola Férrea,181,Ampharos,Ampharos,,,1,0
iron_tail,Iron Tail,Cola Férrea,184,Azumarill,Azumarill,,,1,0
iron_tail,Iron Tail,Cola Férrea,199,Slowking,Slowking,,,1,0
iron_tail,Iron Tail,Cola Férrea,208,Steelix,Steelix,,,1,0
iron_tail,Iron Tail,Cola Férrea,229,Houndoom,Houndoom,,,1,0
iron_tail,Iron Tail,Cola Férrea,248,Tyranitar,Tyranitar,,,1,0
iron_tail,Iron Tail,Cola Férrea,306,Aggron,Aggron,,,1,0
iron_tail,Iron Tail,Cola Férrea,310,Manectric,Manectric,,,1,0
iron_tail,Iron Tail,Cola Férrea,350,Milotic,Milotic,,,1,0
iron_tail,Iron Tail,Cola Férrea,359,Absol,Absol,,,1,0
iron_tail,Iron Tail,Cola Férrea,392,Infernape,Infernape,,,1,0
iron_tail,Iron Tail,Cola Férrea,405,Luxray,Luxray,,,1,0
iron_tail,Iron Tail,Cola Férrea,409,Rampardos,Rampardos,,,1,0
iron_tail,Iron Tail,Cola Férrea,411,Bastiodon,Bastiodon,,,1,0
iron_tail,Iron Tail,Cola Férrea,428,Lopunny,Lopunny,,,1,0
iron_tail,Iron Tail,Cola Férrea,445,Garchomp,Garchomp,,,1,0
iron_tail,Iron Tail,Cola Férrea,448,Lucario,Lucario,,,1,1
iron_tail,Iron Tail,Cola Férrea,460,Abomasnow,Abomasnow,,,1,0
iron_tail,Iron Tail,Cola Férrea,464,Rhyperior,Rhyperior,,,1,0
iron_tail,Iron Tail,Cola Férrea,472,Gliscor,Gliscor,,,1,0
iron_tail,Iron Tail,Cola Férrea,497,Serperior,Serperior,,,1,0
iron_tail,Iron Tail,Cola Férrea,500,Emboar,Emboar,,,1,0
iron_tail,Iron Tail,Cola Férrea,503,Samurott,Samurott,,,1,0
iron_tail,Iron Tail,Cola Férrea,505,Watchog,Watchog,,,1,0
iron_tail,Iron Tail,Cola Férrea,510,Liepard,Liepard,,,1,0
iron_tail,Iron Tail,Cola Férrea,512,Simisage,Simisage,,,1,0
iron_tail,Iron Tail,Cola Férrea,514,Simisear,Simisear,,,1,0
iron_tail,Iron Tail,Cola Férrea,516,Simipour,Simipour,,,1,0
iron_tail,Iron Tail,Cola Férrea,531,Audino,Audino,,,1,0
iron_tail,Iron Tail,Cola Férrea,553,Krookodile,Krookodile,,,1,0
iron_tail,Iron Tail,Cola Férrea,587,Emolga,Emolga,,,1,0
iron_tail,Iron Tail,Cola Férrea,635,Hydreigon,Hydreigon,,,1,0
iron_tail,Iron Tail,Cola Férrea,652,Chesnaught,Chesnaught,,,1,0
iron_tail,Iron Tail,Cola Férrea,655,Delphox,Delphox,,,1,0
iron_tail,Iron Tail,Cola Férrea,660,Diggersby,Diggersby,,,1,0
iron_tail,Iron Tail,Cola Férrea,676,Furfrou,Furfrou,,,1,0
iron_tail,Iron Tail,Cola Férrea,678,Meowstic,Meowstic,Meowstic-M,Meowstic-M,1,0
iron_tail,Iron Tail,Cola Férrea,695,Heliolisk,Heliolisk,,,1,0
iron_tail,Iron Tail,Cola Férrea,697,Tyrantrum,Tyrantrum,,,1,0
iron_tail,Iron Tail,Cola Férrea,699,Aurorus,Aurorus,,,1,0
iron_tail,Iron Tail,Cola Férrea,702,Dedenne,Dedenne,,,1,0
iron_tail,Iron Tail,Cola Férrea,706,Goodra,Goodra,,,1,0
iron_tail,Iron Tail,Cola Férrea,715,Noivern,Noivern,,,1,0
iron_tail,Iron Tail,Cola Férrea,730,Primarina,Primarina,,,1,0
iron_tail,Iron Tail,Cola Férrea,745,Lycanroc,Lycanroc,,,1,0
iron_tail,Iron Tail,Cola Férrea,758,Salazzle,Salazzle,,,1,0
iron_tail,Iron Tail,Cola Férrea,766,Passimian,Passimian,,,1,0
iron_tail,Iron Tail,Cola Férrea,784,Kommo-o,Kommo-o,,,1,0
iron_tail,Iron Tail,Cola Férrea,968,Orthworm,Orthworm,,,1,0
iron_tail,Iron Tail,Cola Férrea,10100,Raichu,Raichu,Alolan Raichu,Alolan Raichu,1,0
iron_tail,Iron Tail,Cola Férrea,10104,Ninetales,Ninetales,Alolan Ninetales,Alolan Ninetales,1,0
iron_tail,Iron Tail,Cola Férrea,10165,Slowbro,Slowbro,Galarian Slowbro,Galarian Slowbro,1,0
iron_tail,Iron Tail,Cola Férrea,10172,Slowking,Slowking,Galarian Slowking,Galarian Slowking,1,0
iron_tail,Iron Tail,Cola Férrea,10230,Arcanine,Arcanine,Hisuian Arcanine,Hisuian Arcanine,1,0
iron_tail,Iron Tail,Cola Férrea,10236,Samurott,Samurott,Hisuian Samurott,Hisuian Samurott,1,0
iron_tail,Iron Tail,Cola Férrea,10242,Goodra,Goodra,Hisuian Goodra,Hisuian Goodra,1,0
iron_tail,Iron Tail,Cola Férrea,10678,Meowstic,Meowstic,Meowstic-F,Meowstic-F,1,0
jet_punch,Jet Punch,Jet Punch,964,Palafin,Palafin,,,1,1
kings_shield,King's Shield,Escudo Real,681,Aegislash,Aegislash,,,1,1
knock_off,Knock Off,Desarme,3,Venusaur,Venusaur,,,1,0
knock_off,Knock Off,Desarme,15,Beedrill,Beedrill,,,1,0
knock_off,Knock Off,Desarme,24,Arbok,Arbok,,,1,0
knock_off,Knock Off,Desarme,25,Pikachu,Pikachu,,,1,0
knock_off,Knock Off,Desarme,26,Raichu,Raichu,,,1,0
knock_off,Knock Off,Desarme,36,Clefable,Clefable,,,1,0
knock_off,Knock Off,Desarme,68,Machamp,Machamp,,,1,1
knock_off,Knock Off,Desarme,71,Victreebel,Victreebel,,,1,1
knock_off,Knock Off,Desarme,94,Gengar,Gengar,,,1,0
knock_off,Knock Off,Desarme,154,Meganium,Meganium,,,1,0
knock_off,Knock Off,Desarme,168,Ariados,Ariados,,,1,0
knock_off,Knock Off,Desarme,184,Azumarill,Azumarill,,,1,1
knock_off,Knock Off,Desarme,212,Scizor,Scizor,,,1,1
knock_off,Knock Off,Desarme,214,Heracross,Heracross,,,1,0
knock_off,Knock Off,Desarme,248,Tyranitar,Tyranitar,,,1,0
knock_off,Knock Off,Desarme,279,Pelipper,Pelipper,,,1,0
knock_off,Knock Off,Desarme,282,Gardevoir,Gardevoir,,,1,0
knock_off,Knock Off,Desarme,302,Sableye,Sableye,,,1,0
knock_off,Knock Off,Desarme,354,Banette,Banette,,,1,1
knock_off,Knock Off,Desarme,358,Chimecho,Chimecho,,,1,0
knock_off,Knock Off,Desarme,359,Absol,Absol,,,1,1
knock_off,Knock Off,Desarme,392,Infernape,Infernape,,,1,0
knock_off,Knock Off,Desarme,395,Empoleon,Empoleon,,,1,0
knock_off,Knock Off,Desarme,454,Toxicroak,Toxicroak,,,1,0
knock_off,Knock Off,Desarme,461,Weavile,Weavile,,,1,1
knock_off,Knock Off,Desarme,470,Leafeon,Leafeon,,,1,1
knock_off,Knock Off,Desarme,472,Gliscor,Gliscor,,,1,1
knock_off,Knock Off,Desarme,473,Mamoswine,Mamoswine,,,1,1
knock_off,Knock Off,Desarme,475,Gallade,Gallade,,,1,1
knock_off,Knock Off,Desarme,497,Serperior,Serperior,,,1,0
knock_off,Knock Off,Desarme,500,Emboar,Emboar,,,1,0
knock_off,Knock Off,Desarme,503,Samurott,Samurott,,,1,0
knock_off,Knock Off,Desarme,510,Liepard,Liepard,,,1,0
knock_off,Knock Off,Desarme,534,Conkeldurr,Conkeldurr,,,1,1
knock_off,Knock Off,Desarme,553,Krookodile,Krookodile,,,1,0
knock_off,Knock Off,Desarme,571,Zoroark,Zoroark,,,1,0
knock_off,Knock Off,Desarme,579,Reuniclus,Reuniclus,,,1,0
knock_off,Knock Off,Desarme,623,Golurk,Golurk,,,1,0
knock_off,Knock Off,Desarme,652,Chesnaught,Chesnaught,,,1,0
knock_off,Knock Off,Desarme,675,Pangoro,Pangoro,,,1,1
knock_off,Knock Off,Desarme,706,Goodra,Goodra,,,1,0
knock_off,Knock Off,Desarme,709,Trevenant,Trevenant,,,1,0
knock_off,Knock Off,Desarme,724,Decidueye,Decidueye,,,1,0
knock_off,Knock Off,Desarme,733,Toucannon,Toucannon,,,1,0
knock_off,Knock Off,Desarme,740,Crabominable,Crabominable,,,1,0
knock_off,Knock Off,Desarme,758,Salazzle,Salazzle,,,1,0
knock_off,Knock Off,Desarme,763,Tsareena,Tsareena,,,1,1
knock_off,Knock Off,Desarme,765,Oranguru,Oranguru,,,1,0
knock_off,Knock Off,Desarme,766,Passimian,Passimian,,,1,1
knock_off,Knock Off,Desarme,877,Morpeko,Morpeko,,,1,0
knock_off,Knock Off,Desarme,908,Meowscarada,Meowscarada,,,1,1
knock_off,Knock Off,Desarme,914,Quaquaval,Quaquaval,,,1,0
knock_off,Knock Off,Desarme,959,Tinkaton,Tinkaton,,,1,1
knock_off,Knock Off,Desarme,10100,Raichu,Raichu,Alolan Raichu,Alolan Raichu,1,0
knock_off,Knock Off,Desarme,10236,Samurott,Samurott,Hisuian Samurott,Hisuian Samurott,1,1
knock_off,Knock Off,Desarme,10239,Zoroark,Zoroark,Hisuian Zoroark,Hisuian Zoroark,1,0
knock_off,Knock Off,Desarme,10242,Goodra,Goodra,Hisuian Goodra,Hisuian Goodra,1,0
knock_off,Knock Off,Desarme,10244,Decidueye,Decidueye,Hisuian Decidueye,Hisuian Decidueye,1,1
kowtow_cleave,Kowtow Cleave,Kowtow Cleave,983,Kingambit,Kingambit,,,1,1
laser_focus,Laser Focus,Aguzar,763,Tsareena,Tsareena,,,1,0
lash_out,Lash Out,Desahogo,24,Arbok,Arbok,,,1,0
lash_out,Lash Out,Desahogo,128,Tauros,Tauros,,,1,0
lash_out,Lash Out,Desahogo,130,Gyarados,Gyarados,,,1,0
lash_out,Lash Out,Desahogo,160,Feraligatr,Feraligatr,,,1,0
lash_out,Lash Out,Desahogo,197,Umbreon,Umbreon,,,1,0
lash_out,Lash Out,Desahogo,229,Houndoom,Houndoom,,,1,0
lash_out,Lash Out,Desahogo,248,Tyranitar,Tyranitar,,,1,0
lash_out,Lash Out,Desahogo,302,Sableye,Sableye,,,1,0
lash_out,Lash Out,Desahogo,323,Camerupt,Camerupt,,,1,0
lash_out,Lash Out,Desahogo,354,Banette,Banette,,,1,0
lash_out,Lash Out,Desahogo,392,Infernape,Infernape,,,1,0
lash_out,Lash Out,Desahogo,395,Empoleon,Empoleon,,,1,0
lash_out,Lash Out,Desahogo,442,Spiritomb,Spiritomb,,,1,0
lash_out,Lash Out,Desahogo,454,Toxicroak,Toxicroak,,,1,0
lash_out,Lash Out,Desahogo,461,Weavile,Weavile,,,1,0
lash_out,Lash Out,Desahogo,510,Liepard,Liepard,,,1,0
lash_out,Lash Out,Desahogo,553,Krookodile,Krookodile,,,1,0
lash_out,Lash Out,Desahogo,571,Zoroark,Zoroark,,,1,0
lash_out,Lash Out,Desahogo,609,Chandelure,Chandelure,,,1,0
lash_out,Lash Out,Desahogo,618,Stunfisk,Stunfisk,,,1,0
lash_out,Lash Out,Desahogo,635,Hydreigon,Hydreigon,,,1,0
lash_out,Lash Out,Desahogo,675,Pangoro,Pangoro,,,1,0
lash_out,Lash Out,Desahogo,697,Tyrantrum,Tyrantrum,,,1,0
lash_out,Lash Out,Desahogo,709,Trevenant,Trevenant,,,1,0
lash_out,Lash Out,Desahogo,727,Incineroar,Incineroar,,,1,0
lash_out,Lash Out,Desahogo,750,Mudsdale,Mudsdale,,,1,0
lash_out,Lash Out,Desahogo,780,Drampa,Drampa,,,1,0
lash_out,Lash Out,Desahogo,877,Morpeko,Morpeko,,,1,0
lash_out,Lash Out,Desahogo,903,Sneasler,Sneasler,,,1,0
lash_out,Lash Out,Desahogo,908,Meowscarada,Meowscarada,,,1,0
lash_out,Lash Out,Desahogo,952,Scovillain,Scovillain,,,1,0
lash_out,Lash Out,Desahogo,983,Kingambit,Kingambit,,,1,0
lash_out,Lash Out,Desahogo,10180,Stunfisk,Stunfisk,Galarian Stunfisk,Galarian Stunfisk,1,0
lash_out,Lash Out,Desahogo,10236,Samurott,Samurott,Hisuian Samurott,Hisuian Samurott,1,0
lash_out,Lash Out,Desahogo,10239,Zoroark,Zoroark,Hisuian Zoroark,Hisuian Zoroark,1,0
lash_out,Lash Out,Desahogo,10250,Tauros,Tauros,Paldean Tauros,Paldean Tauros,1,0
lash_out,Lash Out,Desahogo,10251,Tauros,Tauros,Paldean Tauros (Blaze),Paldean Tauros (Blaze),1,0
lash_out,Lash Out,Desahogo,10252,Tauros,Tauros,Paldean Tauros (Aqua),Paldean Tauros (Aqua),1,0
last_resort,Last Resort,Última Baza,115,Kangaskhan,Kangaskhan,,,1,0
last_resort,Last Resort,Última Baza,134,Vaporeon,Vaporeon,,,1,0
last_resort,Last Resort,Última Baza,135,Jolteon,Jolteon,,,1,0
last_resort,Last Resort,Última Baza,136,Flareon,Flareon,,,1,0
last_resort,Last Resort,Última Baza,143,Snorlax,Snorlax,,,1,0
last_resort,Last Resort,Última Baza,196,Espeon,Espeon,,,1,0
last_resort,Last Resort,Última Baza,197,Umbreon,Umbreon,,,1,0
last_resort,Last Resort,Última Baza,470,Leafeon,Leafeon,,,1,0
last_resort,Last Resort,Última Baza,471,Glaceon,Glaceon,,,1,0
last_resort,Last Resort,Última Baza,531,Audino,Audino,,,1,0
last_resort,Last Resort,Última Baza,676,Furfrou,Furfrou,,,1,0
last_resort,Last Resort,Última Baza,700,Sylveon,Sylveon,,,1,0
last_resort,Last Resort,Última Baza,707,Klefki,Klefki,,,1,0
last_resort,Last Resort,Última Baza,745,Lycanroc,Lycanroc,,,1,0
last_resort,Last Resort,Última Baza,765,Oranguru,Oranguru,,,1,0
last_resort,Last Resort,Última Baza,844,Sandaconda,Sandaconda,,,1,0
last_resort,Last Resort,Última Baza,869,Alcremie,Alcremie,,,1,0
last_resort,Last Resort,Última Baza,887,Dragapult,Dragapult,,,1,0
last_resort,Last Resort,Última Baza,914,Quaquaval,Quaquaval,,,1,0
last_resort,Last Resort,Última Baza,956,Espathra,Espathra,,,1,0
last_respects,Last Respects,Last Respects,902,Basculegion,Basculegion,Basculegion-M,Basculegion-M,1,1
last_respects,Last Respects,Last Respects,10902,Basculegion,Basculegion,Basculegion-F,Basculegion-F,1,0
lava_plume,Lava Plume,Humareda,136,Flareon,Flareon,,,1,0
lava_plume,Lava Plume,Humareda,157,Typhlosion,Typhlosion,,,1,0
lava_plume,Lava Plume,Humareda,323,Camerupt,Camerupt,,,1,0
lava_plume,Lava Plume,Humareda,324,Torkoal,Torkoal,,,1,0
lava_plume,Lava Plume,Humareda,936,Armarouge,Armarouge,,,1,0
lava_plume,Lava Plume,Humareda,937,Ceruledge,Ceruledge,,,1,0
lava_plume,Lava Plume,Humareda,10233,Typhlosion,Typhlosion,Hisuian Typhlosion,Hisuian Typhlosion,1,0
leaf_blade,Leaf Blade,Hoja Aguda,71,Victreebel,Victreebel,,,1,0
leaf_blade,Leaf Blade,Hoja Aguda,154,Meganium,Meganium,,,1,0
leaf_blade,Leaf Blade,Hoja Aguda,470,Leafeon,Leafeon,,,1,1
leaf_blade,Leaf Blade,Hoja Aguda,475,Gallade,Gallade,,,1,1
leaf_blade,Leaf Blade,Hoja Aguda,497,Serperior,Serperior,,,1,0
leaf_blade,Leaf Blade,Hoja Aguda,724,Decidueye,Decidueye,,,1,1
leaf_blade,Leaf Blade,Hoja Aguda,10244,Decidueye,Decidueye,Hisuian Decidueye,Hisuian Decidueye,1,1
leaf_storm,Leaf Storm,Lluevehojas,3,Venusaur,Venusaur,,,1,1
leaf_storm,Leaf Storm,Lluevehojas,71,Victreebel,Victreebel,,,1,1
leaf_storm,Leaf Storm,Lluevehojas,154,Meganium,Meganium,,,1,0
leaf_storm,Leaf Storm,Lluevehojas,389,Torterra,Torterra,,,1,0
leaf_storm,Leaf Storm,Lluevehojas,407,Roserade,Roserade,,,1,1
leaf_storm,Leaf Storm,Lluevehojas,460,Abomasnow,Abomasnow,,,1,0
leaf_storm,Leaf Storm,Lluevehojas,470,Leafeon,Leafeon,,,1,0
leaf_storm,Leaf Storm,Lluevehojas,497,Serperior,Serperior,,,1,1
leaf_storm,Leaf Storm,Lluevehojas,512,Simisage,Simisage,,,1,1
leaf_storm,Leaf Storm,Lluevehojas,652,Chesnaught,Chesnaught,,,1,0
leaf_storm,Leaf Storm,Lluevehojas,709,Trevenant,Trevenant,,,1,0
leaf_storm,Leaf Storm,Lluevehojas,724,Decidueye,Decidueye,,,1,0
leaf_storm,Leaf Storm,Lluevehojas,763,Tsareena,Tsareena,,,1,0
leaf_storm,Leaf Storm,Lluevehojas,841,Flapple,Flapple,,,1,1
leaf_storm,Leaf Storm,Lluevehojas,842,Appletun,Appletun,,,1,0
leaf_storm,Leaf Storm,Lluevehojas,908,Meowscarada,Meowscarada,,,1,0
leaf_storm,Leaf Storm,Lluevehojas,952,Scovillain,Scovillain,,,1,0
