pokemon_id,pokemon_name_en,pokemon_name_es,form_name_en,form_name_es,move_key,name_en,name_es,is_in_move_pool,is_observed_in_sets
675,Pangoro,Pangoro,,,low_sweep,Low Sweep,Puntapié,1,0
675,Pangoro,Pangoro,,,mega_kick,Mega Kick,Megapatada,1,0
675,Pangoro,Pangoro,,,night_slash,Night Slash,Tajo Umbrío,1,0
675,Pangoro,Pangoro,,,outrage,Outrage,Enfado,1,0
675,Pangoro,Pangoro,,,parting_shot,Parting Shot,Última Palabra,1,0
675,Pangoro,Pangoro,,,payback,Payback,Vendetta,1,0
675,Pangoro,Pangoro,,,poison_jab,Poison Jab,Puya Nociva,1,0
675,Pangoro,Pangoro,,,power_trip,Power Trip,Chulería,1,0
675,Pangoro,Pangoro,,,protect,Protect,Protección,1,1
675,Pangoro,Pangoro,,,quash,Quash,Último Lugar,1,0
675,Pangoro,Pangoro,,,quick_guard,Quick Guard,Anticipo,1,0
675,Pangoro,Pangoro,,,rain_dance,Rain Dance,Danza Lluvia,1,0
675,Pangoro,Pangoro,,,rest,Rest,Descanso,1,0
675,Pangoro,Pangoro,,,reversal,Reversal,Inversión,1,0
675,Pangoro,Pangoro,,,rock_slide,Rock Slide,Avalancha,1,0
675,Pangoro,Pangoro,,,rock_tomb,Rock Tomb,Tumba Rocas,1,0
675,Pangoro,Pangoro,,,round,Round,Canon,1,0
675,Pangoro,Pangoro,,,scary_face,Scary Face,Cara Susto,1,0
675,Pangoro,Pangoro,,,seismic_toss,Seismic Toss,Sísmico,1,0
675,Pangoro,Pangoro,,,shadow_claw,Shadow Claw,Garra Umbría,1,0
675,Pangoro,Pangoro,,,sleep_talk,Sleep Talk,Sonámbulo,1,0
675,Pangoro,Pangoro,,,sludge_bomb,Sludge Bomb,Bomba Lodo,1,0
675,Pangoro,Pangoro,,,snarl,Snarl,Alarido,1,0
675,Pangoro,Pangoro,,,snore,Snore,Ronquido,1,0
675,Pangoro,Pangoro,,,stomping_tantrum,Stomping Tantrum,Pataleta,1,0
675,Pangoro,Pangoro,,,stone_edge,Stone Edge,Roca Afilada,1,0
675,Pangoro,Pangoro,,,storm_throw,Storm Throw,Llave Corsé,1,0
675,Pangoro,Pangoro,,,substitute,Substitute,Sustituto,1,0
675,Pangoro,Pangoro,,,sunny_day,Sunny Day,Día Soleado,1,0
675,Pangoro,Pangoro,,,superpower,Superpower,Fuerza Bruta,1,0
675,Pangoro,Pangoro,,,surf,Surf,Surf,1,0
675,Pangoro,Pangoro,,,swords_dance,Swords Dance,Danza Espada,1,0
675,Pangoro,Pangoro,,,taunt,Taunt,Mofa,1,0
675,Pangoro,Pangoro,,,thief,Thief,Ladrón,1,0
675,Pangoro,Pangoro,,,throat_chop,Throat Chop,Golpe Mordaza,1,0
675,Pangoro,Pangoro,,,thunder_punch,Thunder Punch,Puño Trueno,1,0
675,Pangoro,Pangoro,,,uproar,Uproar,Alboroto,1,0
675,Pangoro,Pangoro,,,x_scissor,X-Scissor,Tijera X,1,0
675,Pangoro,Pangoro,,,zen_headbutt,Zen Headbutt,Cabezazo Zen,1,0
676,Furfrou,Furfrou,,,attract,Attract,Atracción,1,0
676,Furfrou,Furfrou,,,baby_doll_eyes,Baby-Doll Eyes,Ojitos Tiernos,1,0
676,Furfrou,Furfrou,,,bite,Bite,Mordisco,1,0
676,Furfrou,Furfrou,,,charm,Charm,Encanto,1,1
676,Furfrou,Furfrou,,,cotton_guard,Cotton Guard,Rizo Algodón,1,0
676,Furfrou,Furfrou,,,crunch,Crunch,Triturar,1,0
676,Furfrou,Furfrou,,,dark_pulse,Dark Pulse,Pulso Umbrío,1,0
676,Furfrou,Furfrou,,,dig,Dig,Excavar,1,0
676,Furfrou,Furfrou,,,double_edge,Double-Edge,Doble Filo,1,1
676,Furfrou,Furfrou,,,endeavor,Endeavor,Esfuerzo,1,0
676,Furfrou,Furfrou,,,endure,Endure,Aguante,1,0
676,Furfrou,Furfrou,,,facade,Facade,Imagen,1,0
676,Furfrou,Furfrou,,,fire_fang,Fire Fang,Colmillo Ígneo,1,0
676,Furfrou,Furfrou,,,giga_impact,Giga Impact,Gigaimpacto,1,0
676,Furfrou,Furfrou,,,grass_knot,Grass Knot,Hierba Lazo,1,0
676,Furfrou,Furfrou,,,helping_hand,Helping Hand,Refuerzo,1,0
676,Furfrou,Furfrou,,,hyper_voice,Hyper Voice,Vozarrón,1,0
676,Furfrou,Furfrou,,,ice_fang,Ice Fang,Colmillo Hielo,1,0
676,Furfrou,Furfrou,,,iron_tail,Iron Tail,Cola Férrea,1,0
676,Furfrou,Furfrou,,,last_resort,Last Resort,Última Baza,1,0
676,Furfrou,Furfrou,,,protect,Protect,Protección,1,1
676,Furfrou,Furfrou,,,psychic_fangs,Psychic Fangs,Psicocolmillo,1,0
676,Furfrou,Furfrou,,,rain_dance,Rain Dance,Danza Lluvia,1,0
676,Furfrou,Furfrou,,,rest,Rest,Descanso,1,0
676,Furfrou,Furfrou,,,roar,Roar,Rugido,1,0
676,Furfrou,Furfrou,,,round,Round,Canon,1,0
676,Furfrou,Furfrou,,,sleep_talk,Sleep Talk,Sonámbulo,1,0
676,Furfrou,Furfrou,,,snarl,Snarl,Alarido,1,0
676,Furfrou,Furfrou,,,snore,Snore,Ronquido,1,0
676,Furfrou,Furfrou,,,substitute,Substitute,Sustituto,1,0
676,Furfrou,Furfrou,,,sucker_punch,Sucker Punch,Golpe Bajo,1,1
676,Furfrou,Furfrou,,,sunny_day,Sunny Day,Día Soleado,1,0
676,Furfrou,Furfrou,,,surf,Surf,Surf,1,0
676,Furfrou,Furfrou,,,thunder_fang,Thunder Fang,Colmillo Rayo,1,0
676,Furfrou,Furfrou,,,thunder_wave,Thunder Wave,Onda Trueno,1,1
676,Furfrou,Furfrou,,,trailblaze,Trailblaze,Trailblaze,1,0
676,Furfrou,Furfrou,,,u_turn,U-turn,Ida y Vuelta,1,0
676,Furfrou,Furfrou,,,uproar,Uproar,Alboroto,1,0
676,Furfrou,Furfrou,,,wild_charge,Wild Charge,Voltio Cruel,1,0
676,Furfrou,Furfrou,,,zen_headbutt,Zen Headbutt,Cabezazo Zen,1,0
678,Meowstic,Meowstic,Meowstic-M,Meowstic-M,alluring_voice,Alluring Voice,Canto Encantador,1,0
678,Meowstic,Meowstic,Meowstic-M,Meowstic-M,baton_pass,Baton Pass,Relevo,1,0
678,Meowstic,Meowstic,Meowstic-M,Meowstic-M,calm_mind,Calm Mind,Paz Mental,1,0
678,Meowstic,Meowstic,Meowstic-M,Meowstic-M,charge_beam,Charge Beam,Rayo Carga,1,0
678,Meowstic,Meowstic,Meowstic-M,Meowstic-M,charm,Charm,Encanto,1,0
678,Meowstic,Meowstic,Meowstic-M,Meowstic-M,covet,Covet,Antojo,1,0
678,Meowstic,Meowstic,Meowstic-M,Meowstic-M,dark_pulse,Dark Pulse,Pulso Umbrío,1,0
678,Meowstic,Meowstic,Meowstic-M,Meowstic-M,dig,Dig,Excavar,1,0
678,Meowstic,Meowstic,Meowstic-M,Meowstic-M,endure,Endure,Aguante,1,0
678,Meowstic,Meowstic,Meowstic-M,Meowstic-M,energy_ball,Energy Ball,Energibola,1,0
678,Meowstic,Meowstic,Meowstic-M,Meowstic-M,expanding_force,Expanding Force,Vasta Fuerza,1,0
678,Meowstic,Meowstic,Meowstic-M,Meowstic-M,facade,Facade,Imagen,1,0
678,Meowstic,Meowstic,Meowstic-M,Meowstic-M,fake_out,Fake Out,Sorpresa,1,1
678,Meowstic,Meowstic,Meowstic-M,Meowstic-M,fake_tears,Fake Tears,Llanto Falso,1,0
678,Meowstic,Meowstic,Meowstic-M,Meowstic-M,giga_impact,Giga Impact,Gigaimpacto,1,0
678,Meowstic,Meowstic,Meowstic-M,Meowstic-M,gravity,Gravity,Gravedad,1,0
678,Meowstic,Meowstic,Meowstic-M,Meowstic-M,helping_hand,Helping Hand,Refuerzo,1,1
678,Meowstic,Meowstic,Meowstic-M,Meowstic-M,hyper_beam,Hyper Beam,Hiperrayo,1,0
678,Meowstic,Meowstic,Meowstic-M,Meowstic-M,imprison,Imprison,Sellar,1,0
678,Meowstic,Meowstic,Meowstic-M,Meowstic-M,iron_tail,Iron Tail,Cola Férrea,1,0
678,Meowstic,Meowstic,Meowstic-M,Meowstic-M,light_screen,Light Screen,Pantalla de Luz,1,1
678,Meowstic,Meowstic,Meowstic-M,Meowstic-M,magic_room,Magic Room,Zona Mágica,1,0
678,Meowstic,Meowstic,Meowstic-M,Meowstic-M,mean_look,Mean Look,Mal de Ojo,1,0
678,Meowstic,Meowstic,Meowstic-M,Meowstic-M,misty_terrain,Misty Terrain,Campo de Niebla,1,0
678,Meowstic,Meowstic,Meowstic-M,Meowstic-M,nasty_plot,Nasty Plot,Maquinación,1,0
678,Meowstic,Meowstic,Meowstic-M,Meowstic-M,payback,Payback,Vendetta,1,0
678,Meowstic,Meowstic,Meowstic-M,Meowstic-M,play_rough,Play Rough,Carantoña,1,0
678,Meowstic,Meowstic,Meowstic-M,Meowstic-M,protect,Protect,Protección,1,1
678,Meowstic,Meowstic,Meowstic-M,Meowstic-M,psych_up,Psych Up,Más Psique,1,0
678,Meowstic,Meowstic,Meowstic-M,Meowstic-M,psychic,Psychic,Psíquico,1,1
678,Meowstic,Meowstic,Meowstic-M,Meowstic-M,psychic_noise,Psychic Noise,Psicorruido,1,0
678,Meowstic,Meowstic,Meowstic-M,Meowstic-M,psychic_terrain,Psychic Terrain,Campo Psíquico,1,0
678,Meowstic,Meowstic,Meowstic-M,Meowstic-M,psyshock,Psyshock,Psicocarga,1,0
678,Meowstic,Meowstic,Meowstic-M,Meowstic-M,quick_guard,Quick Guard,Anticipo,1,0
678,Meowstic,Meowstic,Meowstic-M,Meowstic-M,rain_dance,Rain Dance,Danza Lluvia,1,0
678,Meowstic,Meowstic,Meowstic-M,Meowstic-M,reflect,Reflect,Reflejo,1,1
678,Meowstic,Meowstic,Meowstic-M,Meowstic-M,rest,Rest,Descanso,1,0
678,Meowstic,Meowstic,Meowstic-M,Meowstic-M,role_play,Role Play,Imitación,1,0
678,Meowstic,Meowstic,Meowstic-M,Meowstic-M,round,Round,Canon,1,0
678,Meowstic,Meowstic,Meowstic-M,Meowstic-M,safeguard,Safeguard,Velo Sagrado,1,0
678,Meowstic,Meowstic,Meowstic-M,Meowstic-M,shadow_ball,Shadow Ball,Bola Sombra,1,1
678,Meowstic,Meowstic,Meowstic-M,Meowstic-M,skill_swap,Skill Swap,Intercambio,1,0
678,Meowstic,Meowstic,Meowstic-M,Meowstic-M,sleep_talk,Sleep Talk,Sonámbulo,1,0
678,Meowstic,Meowstic,Meowstic-M,Meowstic-M,snore,Snore,Ronquido,1,0
678,Meowstic,Meowstic,Meowstic-M,Meowstic-M,stored_power,Stored Power,Poder Reserva,1,0
678,Meowstic,Meowstic,Meowstic-M,Meowstic-M,substitute,Substitute,Sustituto,1,0
678,Meowstic,Meowstic,Meowstic-M,Meowstic-M,sucker_punch,Sucker Punch,Golpe Bajo,1,0
678,Meowstic,Meowstic,Meowstic-M,Meowstic-M,sunny_day,Sunny Day,Día Soleado,1,0
678,Meowstic,Meowstic,Meowstic-M,Meowstic-M,tail_slap,Tail Slap,Plumerazo,1,0
678,Meowstic,Meowstic,Meowstic-M,Meowstic-M,thunder_wave,Thunder Wave,Onda Trueno,1,1
678,Meowstic,Meowstic,Meowstic-M,Meowstic-M,thunderbolt,Thunderbolt,Rayo,1,0
678,Meowstic,Meowstic,Meowstic-M,Meowstic-M,tickle,Tickle,Cosquillas,1,0
678,Meowstic,Meowstic,Meowstic-M,Meowstic-M,trailblaze,Trailblaze,Trailblaze,1,0
678,Meowstic,Meowstic,Meowstic-M,Meowstic-M,trick,Trick,Truco,1,0
678,Meowstic,Meowstic,Meowstic-M,Meowstic-M,trick_room,Trick Room,Espacio Raro,1,0
678,Meowstic,Meowstic,Meowstic-M,Meowstic-M,wish,Wish,Deseo,1,0
678,Meowstic,Meowstic,Meowstic-M,Meowstic-M,wonder_room,Wonder Room,Zona Extraña,1,0
678,Meowstic,Meowstic,Meowstic-M,Meowstic-M,yawn,Yawn,Bostezo,1,1
678,Meowstic,Meowstic,Meowstic-M,Meowstic-M,zen_headbutt,Zen Headbutt,Cabezazo Zen,1,0
681,Aegislash,Aegislash,,,aerial_ace,Aerial Ace,Golpe Aéreo,1,0
681,Aegislash,Aegislash,,,air_slash,Air Slash,Tajo Aéreo,1,0
681,Aegislash,Aegislash,,,attract,Attract,Atracción,1,0
681,Aegislash,Aegislash,,,block,Block,Bloqueo,1,0
681,Aegislash,Aegislash,,,brick_break,Brick Break,Demolición,1,0
681,Aegislash,Aegislash,,,brutal_swing,Brutal Swing,Giro Vil,1,0
681,Aegislash,Aegislash,,,close_combat,Close Combat,A Bocajarro,1,0
681,Aegislash,Aegislash,,,destiny_bond,Destiny Bond,Mismo Destino,1,0
681,Aegislash,Aegislash,,,double_hit,Double Hit,Doble Golpe,1,0
681,Aegislash,Aegislash,,,endure,Endure,Aguante,1,0
681,Aegislash,Aegislash,,,facade,Facade,Imagen,1,0
681,Aegislash,Aegislash,,,flash_cannon,Flash Cannon,Foco Resplandor,1,1
681,Aegislash,Aegislash,,,giga_impact,Giga Impact,Gigaimpacto,1,0
681,Aegislash,Aegislash,,,gyro_ball,Gyro Ball,Giro Bola,1,0
681,Aegislash,Aegislash,,,head_smash,Head Smash,Testarazo,1,0
681,Aegislash,Aegislash,,,hyper_beam,Hyper Beam,Hiperrayo,1,0
681,Aegislash,Aegislash,,,iron_defense,Iron Defense,Defensa Férrea,1,0
681,Aegislash,Aegislash,,,iron_head,Iron Head,Cabeza de Hierro,1,1
681,Aegislash,Aegislash,,,kings_shield,King's Shield,Escudo Real,1,1
681,Aegislash,Aegislash,,,metal_sound,Metal Sound,Eco Metálico,1,0
681,Aegislash,Aegislash,,,night_slash,Night Slash,Tajo Umbrío,1,0
681,Aegislash,Aegislash,,,poltergeist,Poltergeist,Poltergeist,1,0
681,Aegislash,Aegislash,,,power_trick,Power Trick,Truco Fuerza,1,0
681,Aegislash,Aegislash,,,protect,Protect,Protección,1,0
681,Aegislash,Aegislash,,,psycho_cut,Psycho Cut,Psicocorte,1,0
681,Aegislash,Aegislash,,,rain_dance,Rain Dance,Danza Lluvia,1,0
681,Aegislash,Aegislash,,,reflect,Reflect,Reflejo,1,0
681,Aegislash,Aegislash,,,rest,Rest,Descanso,1,0
681,Aegislash,Aegislash,,,reversal,Reversal,Inversión,1,0
681,Aegislash,Aegislash,,,rock_slide,Rock Slide,Avalancha,1,0
681,Aegislash,Aegislash,,,round,Round,Canon,1,0
681,Aegislash,Aegislash,,,sacred_sword,Sacred Sword,Espada Santa,1,1
681,Aegislash,Aegislash,,,screech,Screech,Chirrido,1,0
681,Aegislash,Aegislash,,,shadow_ball,Shadow Ball,Bola Sombra,1,1
681,Aegislash,Aegislash,,,shadow_claw,Shadow Claw,Garra Umbría,1,1
681,Aegislash,Aegislash,,,shadow_sneak,Shadow Sneak,Sombra Vil,1,1
681,Aegislash,Aegislash,,,sleep_talk,Sleep Talk,Sonámbulo,1,0
681,Aegislash,Aegislash,,,snore,Snore,Ronquido,1,0
681,Aegislash,Aegislash,,,solar_blade,Solar Blade,Cuchilla Solar,1,0
681,Aegislash,Aegislash,,,steel_beam,Steel Beam,Metaláser,1,0
681,Aegislash,Aegislash,,,substitute,Substitute,Sustituto,1,1
681,Aegislash,Aegislash,,,sunny_day,Sunny Day,Día Soleado,1,0
681,Aegislash,Aegislash,,,swords_dance,Swords Dance,Danza Espada,1,0
681,Aegislash,Aegislash,,,wide_guard,Wide Guard,Vastaguardia,1,0
681,Aegislash,Aegislash,,,zen_headbutt,Zen Headbutt,Cabezazo Zen,1,0
683,Aromatisse,Aromatisse,,,after_you,After You,Cede Paso,1,0
683,Aromatisse,Aromatisse,,,alluring_voice,Alluring Voice,Canto Encantador,1,0
683,Aromatisse,Aromatisse,,,ally_switch,Ally Switch,Cambio de Banda,1,0
683,Aromatisse,Aromatisse,,,aromatic_mist,Aromatic Mist,Niebla Aromática,1,0
683,Aromatisse,Aromatisse,,,attract,Attract,Atracción,1,0
683,Aromatisse,Aromatisse,,,calm_mind,Calm Mind,Paz Mental,1,1
683,Aromatisse,Aromatisse,,,charm,Charm,Encanto,1,0
683,Aromatisse,Aromatisse,,,dazzling_gleam,Dazzling Gleam,Brillo Mágico,1,0
683,Aromatisse,Aromatisse,,,disable,Disable,Anulación,1,0
683,Aromatisse,Aromatisse,,,drain_punch,Drain Punch,Puño Drenaje,1,0
683,Aromatisse,Aromatisse,,,draining_kiss,Draining Kiss,Beso Drenaje,1,0
683,Aromatisse,Aromatisse,,,encore,Encore,Otra Vez,1,0
683,Aromatisse,Aromatisse,,,endure,Endure,Aguante,1,0
683,Aromatisse,Aromatisse,,,energy_ball,Energy Ball,Energibola,1,0
683,Aromatisse,Aromatisse,,,facade,Facade,Imagen,1,0
683,Aromatisse,Aromatisse,,,fake_tears,Fake Tears,Llanto Falso,1,0
683,Aromatisse,Aromatisse,,,flail,Flail,Azote,1,0
683,Aromatisse,Aromatisse,,,flash_cannon,Flash Cannon,Foco Resplandor,1,0
683,Aromatisse,Aromatisse,,,giga_impact,Giga Impact,Gigaimpacto,1,0
683,Aromatisse,Aromatisse,,,gyro_ball,Gyro Ball,Giro Bola,1,0
683,Aromatisse,Aromatisse,,,heal_pulse,Heal Pulse,Pulso Cura,1,1
683,Aromatisse,Aromatisse,,,helping_hand,Helping Hand,Refuerzo,1,1
683,Aromatisse,Aromatisse,,,hyper_beam,Hyper Beam,Hiperrayo,1,0
683,Aromatisse,Aromatisse,,,hypnosis,Hypnosis,Hipnosis,1,0
683,Aromatisse,Aromatisse,,,light_screen,Light Screen,Pantalla de Luz,1,0
683,Aromatisse,Aromatisse,,,misty_explosion,Misty Explosion,Bruma Explosiva,1,0
683,Aromatisse,Aromatisse,,,misty_terrain,Misty Terrain,Campo de Niebla,1,0
683,Aromatisse,Aromatisse,,,moonblast,Moonblast,Fuerza Lunar,1,1
683,Aromatisse,Aromatisse,,,nasty_plot,Nasty Plot,Maquinación,1,0
683,Aromatisse,Aromatisse,,,protect,Protect,Protección,1,1
683,Aromatisse,Aromatisse,,,psych_up,Psych Up,Más Psique,1,0
683,Aromatisse,Aromatisse,,,psychic,Psychic,Psíquico,1,1
683,Aromatisse,Aromatisse,,,psyshock,Psyshock,Psicocarga,1,0
683,Aromatisse,Aromatisse,,,rain_dance,Rain Dance,Danza Lluvia,1,0
683,Aromatisse,Aromatisse,,,reflect,Reflect,Reflejo,1,0
683,Aromatisse,Aromatisse,,,rest,Rest,Descanso,1,0
683,Aromatisse,Aromatisse,,,round,Round,Canon,1,0
683,Aromatisse,Aromatisse,,,skill_swap,Skill Swap,Intercambio,1,0
683,Aromatisse,Aromatisse,,,sleep_talk,Sleep Talk,Sonámbulo,1,0
683,Aromatisse,Aromatisse,,,snore,Snore,Ronquido,1,0
683,Aromatisse,Aromatisse,,,substitute,Substitute,Sustituto,1,0
683,Aromatisse,Aromatisse,,,sunny_day,Sunny Day,Día Soleado,1,0
683,Aromatisse,Aromatisse,,,sweet_kiss,Sweet Kiss,Beso Dulce,1,0
683,Aromatisse,Aromatisse,,,sweet_scent,Sweet Scent,Dulce Aroma,1,0
683,Aromatisse,Aromatisse,,,thunder,Thunder,Trueno,1,0
683,Aromatisse,Aromatisse,,,thunderbolt,Thunderbolt,Rayo,1,0
683,Aromatisse,Aromatisse,,,trick_room,Trick Room,Espacio Raro,1,1
683,Aromatisse,Aromatisse,,,wish,Wish,Deseo,1,0
685,Slurpuff,Slurpuff,,,after_you,After You,Cede Paso,1,0
685,Slurpuff,Slurpuff,,,amnesia,Amnesia,Amnesia,1,0
685,Slurpuff,Slurpuff,,,attract,Attract,Atracción,1,0
685,Slurpuff,Slurpuff,,,calm_mind,Calm Mind,Paz Mental,1,0
685,Slurpuff,Slurpuff,,,charm,Charm,Encanto,1,1
685,Slurpuff,Slurpuff,,,copycat,Copycat,Copión,1,0
685,Slurpuff,Slurpuff,,,cotton_guard,Cotton Guard,Rizo Algodón,1,0
685,Slurpuff,Slurpuff,,,cotton_spore,Cotton Spore,Esporagodón,1,0
685,Slurpuff,Slurpuff,,,dazzling_gleam,Dazzling Gleam,Brillo Mágico,1,1
685,Slurpuff,Slurpuff,,,drain_punch,Drain Punch,Puño Drenaje,1,1
685,Slurpuff,Slurpuff,,,draining_kiss,Draining Kiss,Beso Drenaje,1,0
685,Slurpuff,Slurpuff,,,endeavor,Endeavor,Esfuerzo,1,0
685,Slurpuff,Slurpuff,,,endure,Endure,Aguante,1,0
685,Slurpuff,Slurpuff,,,energy_ball,Energy Ball,Energibola,1,0
685,Slurpuff,Slurpuff,,,facade,Facade,Imagen,1,0
685,Slurpuff,Slurpuff,,,fake_tears,Fake Tears,Llanto Falso,1,1
685,Slurpuff,Slurpuff,,,flamethrower,Flamethrower,Lanzallamas,1,0
685,Slurpuff,Slurpuff,,,giga_impact,Giga Impact,Gigaimpacto,1,0
685,Slurpuff,Slurpuff,,,helping_hand,Helping Hand,Refuerzo,1,1
685,Slurpuff,Slurpuff,,,hyper_beam,Hyper Beam,Hiperrayo,1,0
685,Slurpuff,Slurpuff,,,light_screen,Light Screen,Pantalla de Luz,1,0
685,Slurpuff,Slurpuff,,,misty_explosion,Misty Explosion,Bruma Explosiva,1,0
685,Slurpuff,Slurpuff,,,play_rough,Play Rough,Carantoña,1,1
685,Slurpuff,Slurpuff,,,protect,Protect,Protección,1,1
685,Slurpuff,Slurpuff,,,psychic,Psychic,Psíquico,1,0
685,Slurpuff,Slurpuff,,,rain_dance,Rain Dance,Danza Lluvia,1,0
685,Slurpuff,Slurpuff,,,rest,Rest,Descanso,1,0
685,Slurpuff,Slurpuff,,,round,Round,Canon,1,0
685,Slurpuff,Slurpuff,,,safeguard,Safeguard,Velo Sagrado,1,0
685,Slurpuff,Slurpuff,,,sleep_talk,Sleep Talk,Sonámbulo,1,0
685,Slurpuff,Slurpuff,,,snore,Snore,Ronquido,1,0
685,Slurpuff,Slurpuff,,,sticky_web,Sticky Web,Red Viscosa,1,0
685,Slurpuff,Slurpuff,,,string_shot,String Shot,Disparo Demora,1,0
685,Slurpuff,Slurpuff,,,substitute,Substitute,Sustituto,1,0
685,Slurpuff,Slurpuff,,,sunny_day,Sunny Day,Día Soleado,1,0
685,Slurpuff,Slurpuff,,,surf,Surf,Surf,1,0
685,Slurpuff,Slurpuff,,,sweet_scent,Sweet Scent,Dulce Aroma,1,0
685,Slurpuff,Slurpuff,,,thief,Thief,Ladrón,1,0
685,Slurpuff,Slurpuff,,,thunder,Thunder,Trueno,1,0
685,Slurpuff,Slurpuff,,,thunderbolt,Thunderbolt,Rayo,1,0
685,Slurpuff,Slurpuff,,,wish,Wish,Deseo,1,0
685,Slurpuff,Slurpuff,,,yawn,Yawn,Bostezo,1,1
693,Clawitzer,Clawitzer,,,aqua_jet,Aqua Jet,Acua Jet,1,0
693,Clawitzer,Clawitzer,,,aqua_tail,Aqua Tail,Acua Cola,1,0
693,Clawitzer,Clawitzer,,,aura_sphere,Aura Sphere,Esfera Aural,1,1
693,Clawitzer,Clawitzer,,,blizzard,Blizzard,Ventisca,1,0
693,Clawitzer,Clawitzer,,,body_slam,Body Slam,Golpe Cuerpo,1,0
693,Clawitzer,Clawitzer,,,bounce,Bounce,Bote,1,0
693,Clawitzer,Clawitzer,,,chilling_water,Chilling Water,Chilling Water,1,0
693,Clawitzer,Clawitzer,,,crabhammer,Crabhammer,Martillazo,1,0
693,Clawitzer,Clawitzer,,,dark_pulse,Dark Pulse,Pulso Umbrío,1,1
693,Clawitzer,Clawitzer,,,dive,Dive,Buceo,1,0
693,Clawitzer,Clawitzer,,,dragon_pulse,Dragon Pulse,Pulso Dragón,1,1
693,Clawitzer,Clawitzer,,,endure,Endure,Aguante,1,0
693,Clawitzer,Clawitzer,,,entrainment,Entrainment,Danza Amiga,1,0
693,Clawitzer,Clawitzer,,,facade,Facade,Imagen,1,0
693,Clawitzer,Clawitzer,,,flail,Flail,Azote,1,0
693,Clawitzer,Clawitzer,,,flash_cannon,Flash Cannon,Foco Resplandor,1,0
693,Clawitzer,Clawitzer,,,flip_turn,Flip Turn,Viraje,1,0
693,Clawitzer,Clawitzer,,,focus_blast,Focus Blast,Onda Certera,1,0
693,Clawitzer,Clawitzer,,,giga_impact,Giga Impact,Gigaimpacto,1,0
693,Clawitzer,Clawitzer,,,heal_pulse,Heal Pulse,Pulso Cura,1,0
693,Clawitzer,Clawitzer,,,helping_hand,Helping Hand,Refuerzo,1,0
693,Clawitzer,Clawitzer,,,hydro_pump,Hydro Pump,Hidrobomba,1,0
693,Clawitzer,Clawitzer,,,hyper_beam,Hyper Beam,Hiperrayo,1,0
693,Clawitzer,Clawitzer,,,ice_beam,Ice Beam,Rayo Hielo,1,0
693,Clawitzer,Clawitzer,,,icy_wind,Icy Wind,Viento Hielo,1,0
693,Clawitzer,Clawitzer,,,liquidation,Liquidation,Hidroariete,1,0
693,Clawitzer,Clawitzer,,,mud_shot,Mud Shot,Disparo Lodo,1,0
693,Clawitzer,Clawitzer,,,mud_slap,Mud-Slap,Bofetón Lodo,1,0
693,Clawitzer,Clawitzer,,,muddy_water,Muddy Water,Agua Lodosa,1,0
693,Clawitzer,Clawitzer,,,pounce,Pounce,Pounce,1,0
693,Clawitzer,Clawitzer,,,protect,Protect,Protección,1,1
693,Clawitzer,Clawitzer,,,rain_dance,Rain Dance,Danza Lluvia,1,0
693,Clawitzer,Clawitzer,,,rest,Rest,Descanso,1,0
693,Clawitzer,Clawitzer,,,rock_slide,Rock Slide,Avalancha,1,0
693,Clawitzer,Clawitzer,,,round,Round,Canon,1,0
693,Clawitzer,Clawitzer,,,scary_face,Scary Face,Cara Susto,1,0
693,Clawitzer,Clawitzer,,,shadow_ball,Shadow Ball,Bola Sombra,1,0
693,Clawitzer,Clawitzer,,,sleep_talk,Sleep Talk,Sonámbulo,1,0
693,Clawitzer,Clawitzer,,,sludge_bomb,Sludge Bomb,Bomba Lodo,1,0
693,Clawitzer,Clawitzer,,,sludge_wave,Sludge Wave,Onda Tóxica,1,0
693,Clawitzer,Clawitzer,,,smack_down,Smack Down,Antiaéreo,1,0
693,Clawitzer,Clawitzer,,,snore,Snore,Ronquido,1,0
693,Clawitzer,Clawitzer,,,substitute,Substitute,Sustituto,1,0
693,Clawitzer,Clawitzer,,,surf,Surf,Surf,1,0
693,Clawitzer,Clawitzer,,,swords_dance,Swords Dance,Danza Espada,1,0
693,Clawitzer,Clawitzer,,,terrain_pulse,Terrain Pulse,Pulso de Campo,1,0
693,Clawitzer,Clawitzer,,,thief,Thief,Ladrón,1,0
693,Clawitzer,Clawitzer,,,u_turn,U-turn,Ida y Vuelta,1,0
693,Clawitzer,Clawitzer,,,venoshock,Venoshock,Carga Tóxica,1,0
693,Clawitzer,Clawitzer,,,water_pulse,Water Pulse,Hidropulso,1,1
695,Heliolisk,Heliolisk,,,agility,Agility,Agilidad,1,0
695,Heliolisk,Heliolisk,,,ally_switch,Ally Switch,Cambio de Banda,1,0
695,Heliolisk,Heliolisk,,,attract,Attract,Atracción,1,0
695,Heliolisk,Heliolisk,,,breaking_swipe,Breaking Swipe,Vasto Impacto,1,0
695,Heliolisk,Heliolisk,,,brutal_swing,Brutal Swing,Giro Vil,1,0
695,Heliolisk,Heliolisk,,,bulldoze,Bulldoze,Terratemblor,1,0
695,Heliolisk,Heliolisk,,,charge,Charge,Carga,1,0
695,Heliolisk,Heliolisk,,,charge_beam,Charge Beam,Rayo Carga,1,0
695,Heliolisk,Heliolisk,,,dark_pulse,Dark Pulse,Pulso Umbrío,1,1
